事件名,caseIdE,重要判例,決定日時,西暦,元号,選挙名,選挙日時,院,原審,原審日時,原審結果,最大較差,投票価値の平等,法廷,判決時長官裁判長,多数意見,反対意見,補足意見,意見,違憲状態累積,違憲状態,違憲累積,違憲,違憲無効,違憲無効だが当選,合憲状態,その他,裁判官数,裁判官Id,裁判官名,裁判官名E,裁判官投票,裁判官投票,投票カテゴリー,裁判官投票方向,投票方向ダミー,現職,性別,所属法廷,長官,出身地,出身地分類,生年月日,司法修習期,任期始期,任期終期,長官任期,任命内閣,任命政党,出身大学,大学分類,出身,裁判官経験,弁護士経験,検察経験,外交官経験,官僚経験,学者経験,民間経験,ねじれ,注目度年,注目度,内閣支持率(%),内閣支持率,不支持率(%),不支持率,与党支持率(%),与党支持率
平成3(行ツ)111号,1991(Gyo-Tsu)111,1,1993/1/20,1993,平成5年,第39回衆議院議員総選挙,1990/2/18,衆議院,東京高等裁判所,1991/2/8,合憲,3.18,違憲状態,大法廷,草場良八,8,5,0,2,14,8,6,5,1,0,1,0,15,109,三好達,Toru Miyoshi,多数意見,違憲状態,2,違憲,1,0,1,1,1,東京,1,1927/11/1,7,1992/3/25,1997/10/30,1995/11/7,宮沢喜一,自民党,東京大学法学部,1,裁判官,1,0,0,0,0,0,0,1,90,25,20,0.2,63,0.63,49,0.49
平成3(行ツ)178号,1991(Gyo-Tsu)178,0,1993/1/20,1993,平成5年,第39回衆議院議員総選挙,1990/2/18,衆議院,大阪高等裁判所,1991/5/27,違憲,3.18,違憲状態,大法廷,草場良八,8,5,0,2,14,8,6,5,1,0,1,0,15,99,園部逸夫,Itsuo Sonobe,意見,違憲,3,違憲,1,0,1,3,0,岐阜,3,1929/4/1,,1989/9/21,1999/3/31,,海部俊樹,自民党,京都大学法学部,2,大学教授,1,0,0,0,0,1,0,1,90,25,20,0.2,63,0.63,49,0.49
平成3(行ツ)178号,1991(Gyo-Tsu)178,0,1993/1/20,1993,平成5年,第39回衆議院議員総選挙,1990/2/18,衆議院,大阪高等裁判所,1991/5/27,違憲,3.18,違憲状態,大法廷,草場良八,8,5,0,2,14,8,6,5,1,0,1,0,15,106,味村治,Osamu Mimura,意見,合憲,1,合憲,0,0,1,1,0,東京,1,1924/2/7,1,1990/12/10,1994/2/6,,海部俊樹,自民党,東京大学法学部,1,官僚,0,0,1,0,1,0,0,1,90,25,20,0.2,63,0.63,49,0.49
平成3(行ツ)178号,1991(Gyo-Tsu)178,0,1993/1/20,1993,平成5年,第39回衆議院議員総選挙,1990/2/18,衆議院,大阪高等裁判所,1991/5/27,違憲,3.18,違憲状態,大法廷,草場良八,8,5,0,2,14,8,6,5,1,0,1,0,15,101,橋元四郎平,Shirohei Hashimoto,反対意見,違憲,3,違憲,1,0,1,1,0,福島,3,1922/4/13,6,1990/1/11,1993/4/12,,海部俊樹,自民党,東京大学法学部,1,弁護士,0,1,0,0,0,0,0,1,90,25,20,0.2,63,0.63,49,0.49
平成3(行ツ)178号,1991(Gyo-Tsu)178,0,1993/1/20,1993,平成5年,第39回衆議院議員総選挙,1990/2/18,衆議院,大阪高等裁判所,1991/5/27,違憲,3.18,違憲状態,大法廷,草場良八,8,5,0,2,14,8,6,5,1,0,1,0,15,102,中島敏次郎,Toshijiro Nakajima,反対意見,違憲,3,違憲,1,0,1,2,0,東京,1,1925/9/2,,1990/1/24,1995/9/1,,海部俊樹,自民党,東京大学法学部,1,外交官,0,0,0,1,0,0,0,1,90,25,20,0.2,63,0.63,49,0.49
平成3(行ツ)178号,1991(Gyo-Tsu)178,0,1993/1/20,1993,平成5年,第39回衆議院議員総選挙,1990/2/18,衆議院,大阪高等裁判所,1991/5/27,違憲,3.18,違憲状態,大法廷,草場良八,8,5,0,2,14,8,6,5,1,0,1,0,15,103,佐藤庄市郎,Shoichiro Sato,反対意見,違憲,3,違憲,1,0,1,3,0,福島,3,1924/2/16,2,1990/2/20,1994/2/15,,海部俊樹,自民党,東京大学法学部,1,弁護士,0,1,0,0,0,0,0,1,90,25,20,0.2,63,0.63,49,0.49
平成3(行ツ)178号,1991(Gyo-Tsu)178,0,1993/1/20,1993,平成5年,第39回衆議院議員総選挙,1990/2/18,衆議院,大阪高等裁判所,1991/5/27,違憲,3.18,違憲状態,大法廷,草場良八,8,5,0,2,14,8,6,5,1,0,1,0,15,105,木崎良平,Ryohei Kizaki,反対意見,違憲一部条件付き無効,4,違憲,1,0,1,2,0,兵庫,2,1924/7/25,3,1990/9/3,1994/7/24,,海部俊樹,自民党,京都大学法学部,2,弁護士,0,1,0,0,0,0,0,1,90,25,20,0.2,63,0.63,49,0.49
平成3(行ツ)178号,1991(Gyo-Tsu)178,0,1993/1/20,1993,平成5年,第39回衆議院議員総選挙,1990/2/18,衆議院,大阪高等裁判所,1991/5/27,違憲,3.18,違憲状態,大法廷,草場良八,8,5,0,2,14,8,6,5,1,0,1,0,15,108,小野幹雄,Moto Ono,反対意見,違憲,3,違憲,1,0,1,1,0,宮崎,3,1930/3/16,7,1992/2/13,2000/3/15,,宮沢喜一,自民党,中央大学法学部,3,裁判官,1,0,0,0,0,0,0,1,90,25,20,0.2,63,0.63,49,0.49
平成3(行ツ)178号,1991(Gyo-Tsu)178,0,1993/1/20,1993,平成5年,第39回衆議院議員総選挙,1990/2/18,衆議院,大阪高等裁判所,1991/5/27,違憲,3.18,違憲状態,大法廷,草場良八,8,5,0,2,14,8,6,5,1,0,1,0,15,100,草場良八,Ryohachi Kusaba,多数意見,違憲状態,2,違憲,1,0,1,2,1,福岡,2,1925/11/16,3,1989/11/27,1995/11/7,1990/2/20,海部俊樹,自民党,東京大学法学部,1,裁判官,1,0,0,0,0,0,0,1,90,25,20,0.2,63,0.63,49,0.49
平成3(行ツ)178号,1991(Gyo-Tsu)178,0,1993/1/20,1993,平成5年,第39回衆議院議員総選挙,1990/2/18,衆議院,大阪高等裁判所,1991/5/27,違憲,3.18,違憲状態,大法廷,草場良八,8,5,0,2,14,8,6,5,1,0,1,0,15,89,藤島昭,Akira Fujishima,多数意見,違憲状態,2,違憲,1,0,1,2,0,東京,1,1924/1/2,2,1985/5/23,1994/1/1,,中曽根康弘,自民党,東京大学法学部,1,検察官,0,0,1,0,0,0,0,1,90,25,20,0.2,63,0.63,49,0.49
平成3(行ツ)178号,1991(Gyo-Tsu)178,0,1993/1/20,1993,平成5年,第39回衆議院議員総選挙,1990/2/18,衆議院,大阪高等裁判所,1991/5/27,違憲,3.18,違憲状態,大法廷,草場良八,8,5,0,2,14,8,6,5,1,0,1,0,15,92,坂上壽夫,Toshio Sakaue,多数意見,違憲状態,2,違憲,1,0,1,3,0,和歌山,3,1923/4/1,T1,1986/1/17,1993/3/31,,中曽根康弘,自民党,東京大学法学部,1,弁護士,1,1,0,0,0,0,0,1,90,25,20,0.2,63,0.63,49,0.49
平成3(行ツ)178号,1991(Gyo-Tsu)178,0,1993/1/20,1993,平成5年,第39回衆議院議員総選挙,1990/2/18,衆議院,大阪高等裁判所,1991/5/27,違憲,3.18,違憲状態,大法廷,草場良八,8,5,0,2,14,8,6,5,1,0,1,0,15,97,貞家克己,Katsumi Teika,多数意見,違憲状態,2,違憲,1,0,1,3,0,愛知,2,1923/9/13,2,1988/3/17,1993/9/12,,竹下登,自民党,東京大学法学部,1,裁判官,1,0,0,0,0,0,0,1,90,25,20,0.2,63,0.63,49,0.49
平成3(行ツ)178号,1991(Gyo-Tsu)178,0,1993/1/20,1993,平成5年,第39回衆議院議員総選挙,1990/2/18,衆議院,大阪高等裁判所,1991/5/27,違憲,3.18,違憲状態,大法廷,草場良八,8,5,0,2,14,8,6,5,1,0,1,0,15,98,大堀誠一,Seichi Ohori,多数意見,違憲状態,2,違憲,1,0,1,1,0,東京,1,1925/8/11,3,1988/6/17,1995/8/10,,竹下登,自民党,東北帝国大学工学部,2,検察官,0,1,1,0,0,0,0,1,90,25,20,0.2,63,0.63,49,0.49
平成3(行ツ)178号,1991(Gyo-Tsu)178,0,1993/1/20,1993,平成5年,第39回衆議院議員総選挙,1990/2/18,衆議院,大阪高等裁判所,1991/5/27,違憲,3.18,違憲状態,大法廷,草場良八,8,5,0,2,14,8,6,5,1,0,1,0,15,104,可部恒雄　,Tsuneo Kabe,多数意見,違憲状態,2,違憲,1,0,1,3,0,広島,2,1927/3/9,4,1990/5/10,1997/3/8,,海部俊樹,自民党,東京大学法学部,1,裁判官,1,0,0,0,0,0,0,1,90,25,20,0.2,63,0.63,49,0.49
平成3(行ツ)178号,1991(Gyo-Tsu)178,0,1993/1/20,1993,平成5年,第39回衆議院議員総選挙,1990/2/18,衆議院,大阪高等裁判所,1991/5/27,違憲,3.18,違憲状態,大法廷,草場良八,8,5,0,2,14,8,6,5,1,0,1,0,15,107,大西勝也,Kastuya Onishi,多数意見,違憲状態,2,違憲,1,0,1,2,0,香川,3,1928/9/10,5,1991/5/13,1998/9/9,,宮沢喜一,自民党,東京大学法学部,1,裁判官,1,0,0,0,0,0,0,1,90,25,20,0.2,63,0.63,49,0.49
平成3(行ツ)178号,1991(Gyo-Tsu)178,0,1993/1/20,1993,平成5年,第39回衆議院議員総選挙,1990/2/18,衆議院,大阪高等裁判所,1991/5/27,違憲,3.18,違憲状態,大法廷,草場良八,8,5,0,2,14,8,6,5,1,0,1,0,15,109,三好達,Toru Miyoshi,多数意見,違憲状態,2,違憲,1,0,1,1,1,東京,1,1927/11/1,7,1992/3/25,1997/10/30,1995/11/7,宮沢喜一,自民党,東京大学法学部,1,裁判官,1,0,0,0,0,0,0,1,90,25,20,0.2,63,0.63,49,0.49
平成3(行ツ)184号,1991(Gyo-Tsu)184,0,1993/1/20,1993,平成5年,第39回衆議院議員総選挙,1990/2/18,衆議院,大阪高等裁判所,1991/5/27,違憲,3.18,違憲状態,大法廷,草場良八,8,5,0,2,14,8,6,5,1,0,1,0,15,99,園部逸夫,Itsuo Sonobe,意見,違憲,3,違憲,1,0,1,3,0,岐阜,3,1929/4/1,,1989/9/21,1999/3/31,,海部俊樹,自民党,京都大学法学部,2,大学教授,1,0,0,0,0,1,0,1,90,25,20,0.2,63,0.63,49,0.49
平成3(行ツ)184号,1991(Gyo-Tsu)184,0,1993/1/20,1993,平成5年,第39回衆議院議員総選挙,1990/2/18,衆議院,大阪高等裁判所,1991/5/27,違憲,3.18,違憲状態,大法廷,草場良八,8,5,0,2,14,8,6,5,1,0,1,0,15,106,味村治,Osamu Mimura,意見,合憲,1,合憲,0,0,1,1,0,東京,1,1924/2/7,1,1990/12/10,1994/2/6,,海部俊樹,自民党,東京大学法学部,1,官僚,0,0,1,0,1,0,0,1,90,25,20,0.2,63,0.63,49,0.49
平成3(行ツ)184号,1991(Gyo-Tsu)184,0,1993/1/20,1993,平成5年,第39回衆議院議員総選挙,1990/2/18,衆議院,大阪高等裁判所,1991/5/27,違憲,3.18,違憲状態,大法廷,草場良八,8,5,0,2,14,8,6,5,1,0,1,0,15,101,橋元四郎平,Shirohei Hashimoto,反対意見,違憲,3,違憲,1,0,1,1,0,福島,3,1922/4/13,6,1990/1/11,1993/4/12,,海部俊樹,自民党,東京大学法学部,1,弁護士,0,1,0,0,0,0,0,1,90,25,20,0.2,63,0.63,49,0.49
平成3(行ツ)184号,1991(Gyo-Tsu)184,0,1993/1/20,1993,平成5年,第39回衆議院議員総選挙,1990/2/18,衆議院,大阪高等裁判所,1991/5/27,違憲,3.18,違憲状態,大法廷,草場良八,8,5,0,2,14,8,6,5,1,0,1,0,15,102,中島敏次郎,Toshijiro Nakajima,反対意見,違憲,3,違憲,1,0,1,2,0,東京,1,1925/9/2,,1990/1/24,1995/9/1,,海部俊樹,自民党,東京大学法学部,1,外交官,0,0,0,1,0,0,0,1,90,25,20,0.2,63,0.63,49,0.49
平成3(行ツ)184号,1991(Gyo-Tsu)184,0,1993/1/20,1993,平成5年,第39回衆議院議員総選挙,1990/2/18,衆議院,大阪高等裁判所,1991/5/27,違憲,3.18,違憲状態,大法廷,草場良八,8,5,0,2,14,8,6,5,1,0,1,0,15,103,佐藤庄市郎,Shoichiro Sato,反対意見,違憲,3,違憲,1,0,1,3,0,福島,3,1924/2/16,2,1990/2/20,1994/2/15,,海部俊樹,自民党,東京大学法学部,1,弁護士,0,1,0,0,0,0,0,1,90,25,20,0.2,63,0.63,49,0.49
平成3(行ツ)184号,1991(Gyo-Tsu)184,0,1993/1/20,1993,平成5年,第39回衆議院議員総選挙,1990/2/18,衆議院,大阪高等裁判所,1991/5/27,違憲,3.18,違憲状態,大法廷,草場良八,8,5,0,2,14,8,6,5,1,0,1,0,15,105,木崎良平,Ryohei Kizaki,反対意見,違憲一部条件付き無効,4,違憲,1,0,1,2,0,兵庫,2,1924/7/25,3,1990/9/3,1994/7/24,,海部俊樹,自民党,京都大学法学部,2,弁護士,0,1,0,0,0,0,0,1,90,25,20,0.2,63,0.63,49,0.49
平成3(行ツ)184号,1991(Gyo-Tsu)184,0,1993/1/20,1993,平成5年,第39回衆議院議員総選挙,1990/2/18,衆議院,大阪高等裁判所,1991/5/27,違憲,3.18,違憲状態,大法廷,草場良八,8,5,0,2,14,8,6,5,1,0,1,0,15,108,小野幹雄,Moto Ono,反対意見,違憲,3,違憲,1,0,1,1,0,宮崎,3,1930/3/16,7,1992/2/13,2000/3/15,,宮沢喜一,自民党,中央大学法学部,3,裁判官,1,0,0,0,0,0,0,1,90,25,20,0.2,63,0.63,49,0.49
平成3(行ツ)184号,1991(Gyo-Tsu)184,0,1993/1/20,1993,平成5年,第39回衆議院議員総選挙,1990/2/18,衆議院,大阪高等裁判所,1991/5/27,違憲,3.18,違憲状態,大法廷,草場良八,8,5,0,2,14,8,6,5,1,0,1,0,15,100,草場良八,Ryohachi Kusaba,多数意見,違憲状態,2,違憲,1,0,1,2,1,福岡,2,1925/11/16,3,1989/11/27,1995/11/7,1990/2/20,海部俊樹,自民党,東京大学法学部,1,裁判官,1,0,0,0,0,0,0,1,90,25,20,0.2,63,0.63,49,0.49
平成3(行ツ)184号,1991(Gyo-Tsu)184,0,1993/1/20,1993,平成5年,第39回衆議院議員総選挙,1990/2/18,衆議院,大阪高等裁判所,1991/5/27,違憲,3.18,違憲状態,大法廷,草場良八,8,5,0,2,14,8,6,5,1,0,1,0,15,89,藤島昭,Akira Fujishima,多数意見,違憲状態,2,違憲,1,0,1,2,0,東京,1,1924/1/2,2,1985/5/23,1994/1/1,,中曽根康弘,自民党,東京大学法学部,1,検察官,0,0,1,0,0,0,0,1,90,25,20,0.2,63,0.63,49,0.49
平成3(行ツ)184号,1991(Gyo-Tsu)184,0,1993/1/20,1993,平成5年,第39回衆議院議員総選挙,1990/2/18,衆議院,大阪高等裁判所,1991/5/27,違憲,3.18,違憲状態,大法廷,草場良八,8,5,0,2,14,8,6,5,1,0,1,0,15,92,坂上壽夫,Toshio Sakaue,多数意見,違憲状態,2,違憲,1,0,1,3,0,和歌山,3,1923/4/1,T1,1986/1/17,1993/3/31,,中曽根康弘,自民党,東京大学法学部,1,弁護士,1,1,0,0,0,0,0,1,90,25,20,0.2,63,0.63,49,0.49
平成3(行ツ)184号,1991(Gyo-Tsu)184,0,1993/1/20,1993,平成5年,第39回衆議院議員総選挙,1990/2/18,衆議院,大阪高等裁判所,1991/5/27,違憲,3.18,違憲状態,大法廷,草場良八,8,5,0,2,14,8,6,5,1,0,1,0,15,97,貞家克己,Katsumi Teika,多数意見,違憲状態,2,違憲,1,0,1,3,0,愛知,2,1923/9/13,2,1988/3/17,1993/9/12,,竹下登,自民党,東京大学法学部,1,裁判官,1,0,0,0,0,0,0,1,90,25,20,0.2,63,0.63,49,0.49
平成3(行ツ)184号,1991(Gyo-Tsu)184,0,1993/1/20,1993,平成5年,第39回衆議院議員総選挙,1990/2/18,衆議院,大阪高等裁判所,1991/5/27,違憲,3.18,違憲状態,大法廷,草場良八,8,5,0,2,14,8,6,5,1,0,1,0,15,98,大堀誠一,Seichi Ohori,多数意見,違憲状態,2,違憲,1,0,1,1,0,東京,1,1925/8/11,3,1988/6/17,1995/8/10,,竹下登,自民党,東北帝国大学工学部,2,検察官,0,1,1,0,0,0,0,1,90,25,20,0.2,63,0.63,49,0.49
平成3(行ツ)184号,1991(Gyo-Tsu)184,0,1993/1/20,1993,平成5年,第39回衆議院議員総選挙,1990/2/18,衆議院,大阪高等裁判所,1991/5/27,違憲,3.18,違憲状態,大法廷,草場良八,8,5,0,2,14,8,6,5,1,0,1,0,15,104,可部恒雄　,Tsuneo Kabe,多数意見,違憲状態,2,違憲,1,0,1,3,0,広島,2,1927/3/9,4,1990/5/10,1997/3/8,,海部俊樹,自民党,東京大学法学部,1,裁判官,1,0,0,0,0,0,0,1,90,25,20,0.2,63,0.63,49,0.49
平成3(行ツ)184号,1991(Gyo-Tsu)184,0,1993/1/20,1993,平成5年,第39回衆議院議員総選挙,1990/2/18,衆議院,大阪高等裁判所,1991/5/27,違憲,3.18,違憲状態,大法廷,草場良八,8,5,0,2,14,8,6,5,1,0,1,0,15,107,大西勝也,Kastuya Onishi,多数意見,違憲状態,2,違憲,1,0,1,2,0,香川,3,1928/9/10,5,1991/5/13,1998/9/9,,宮沢喜一,自民党,東京大学法学部,1,裁判官,1,0,0,0,0,0,0,1,90,25,20,0.2,63,0.63,49,0.49
平成3(行ツ)184号,1991(Gyo-Tsu)184,0,1993/1/20,1993,平成5年,第39回衆議院議員総選挙,1990/2/18,衆議院,大阪高等裁判所,1991/5/27,違憲,3.18,違憲状態,大法廷,草場良八,8,5,0,2,14,8,6,5,1,0,1,0,15,109,三好達,Toru Miyoshi,多数意見,違憲状態,2,違憲,1,0,1,1,1,東京,1,1927/11/1,7,1992/3/25,1997/10/30,1995/11/7,宮沢喜一,自民党,東京大学法学部,1,裁判官,1,0,0,0,0,0,0,1,90,25,20,0.2,63,0.63,49,0.49
平成3(行ツ)231号,1991(Gyo-Tsu)231,0,1993/1/20,1993,平成5年,第39回衆議院議員総選挙,1990/2/18,衆議院,広島高等裁判所,1991/10/14,違憲状態,3.18,違憲状態,大法廷,草場良八,8,5,0,2,14,8,6,5,1,0,1,0,15,99,園部逸夫,Itsuo Sonobe,意見,違憲,3,違憲,1,0,1,3,0,岐阜,3,1929/4/1,,1989/9/21,1999/3/31,,海部俊樹,自民党,京都大学法学部,2,大学教授,1,0,0,0,0,1,0,1,90,25,20,0.2,63,0.63,49,0.49
平成3(行ツ)231号,1991(Gyo-Tsu)231,0,1993/1/20,1993,平成5年,第39回衆議院議員総選挙,1990/2/18,衆議院,広島高等裁判所,1991/10/14,違憲状態,3.18,違憲状態,大法廷,草場良八,8,5,0,2,14,8,6,5,1,0,1,0,15,106,味村治,Osamu Mimura,意見,合憲,1,違憲,1,0,1,1,0,東京,1,1924/2/7,1,1990/12/10,1994/2/6,,海部俊樹,自民党,東京大学法学部,1,官僚,0,0,1,0,1,0,0,1,90,25,20,0.2,63,0.63,49,0.49
平成3(行ツ)231号,1991(Gyo-Tsu)231,0,1993/1/20,1993,平成5年,第39回衆議院議員総選挙,1990/2/18,衆議院,広島高等裁判所,1991/10/14,違憲状態,3.18,違憲状態,大法廷,草場良八,8,5,0,2,14,8,6,5,1,0,1,0,15,101,橋元四郎平,Shirohei Hashimoto,反対意見,違憲,3,違憲,1,0,1,1,0,福島,3,1922/4/13,6,1990/1/11,1993/4/12,,海部俊樹,自民党,東京大学法学部,1,弁護士,0,1,0,0,0,0,0,1,90,25,20,0.2,63,0.63,49,0.49
平成3(行ツ)231号,1991(Gyo-Tsu)231,0,1993/1/20,1993,平成5年,第39回衆議院議員総選挙,1990/2/18,衆議院,広島高等裁判所,1991/10/14,違憲状態,3.18,違憲状態,大法廷,草場良八,8,5,0,2,14,8,6,5,1,0,1,0,15,102,中島敏次郎,Toshijiro Nakajima,反対意見,違憲,3,違憲,1,0,1,2,0,東京,1,1925/9/2,,1990/1/24,1995/9/1,,海部俊樹,自民党,東京大学法学部,1,外交官,0,0,0,1,0,0,0,1,90,25,20,0.2,63,0.63,49,0.49
平成3(行ツ)231号,1991(Gyo-Tsu)231,0,1993/1/20,1993,平成5年,第39回衆議院議員総選挙,1990/2/18,衆議院,広島高等裁判所,1991/10/14,違憲状態,3.18,違憲状態,大法廷,草場良八,8,5,0,2,14,8,6,5,1,0,1,0,15,103,佐藤庄市郎,Shoichiro Sato,反対意見,違憲,3,違憲,1,0,1,3,0,福島,3,1924/2/16,2,1990/2/20,1994/2/15,,海部俊樹,自民党,東京大学法学部,1,弁護士,0,1,0,0,0,0,0,1,90,25,20,0.2,63,0.63,49,0.49
平成3(行ツ)231号,1991(Gyo-Tsu)231,0,1993/1/20,1993,平成5年,第39回衆議院議員総選挙,1990/2/18,衆議院,広島高等裁判所,1991/10/14,違憲状態,3.18,違憲状態,大法廷,草場良八,8,5,0,2,14,8,6,5,1,0,1,0,15,105,木崎良平,Ryohei Kizaki,反対意見,違憲一部条件付き無効,4,違憲,1,0,1,2,0,兵庫,2,1924/7/25,3,1990/9/3,1994/7/24,,海部俊樹,自民党,京都大学法学部,2,弁護士,0,1,0,0,0,0,0,1,90,25,20,0.2,63,0.63,49,0.49
平成3(行ツ)231号,1991(Gyo-Tsu)231,0,1993/1/20,1993,平成5年,第39回衆議院議員総選挙,1990/2/18,衆議院,広島高等裁判所,1991/10/14,違憲状態,3.18,違憲状態,大法廷,草場良八,8,5,0,2,14,8,6,5,1,0,1,0,15,108,小野幹雄,Moto Ono,反対意見,違憲,3,違憲,1,0,1,1,0,宮崎,3,1930/3/16,7,1992/2/13,2000/3/15,,宮沢喜一,自民党,中央大学法学部,3,裁判官,1,0,0,0,0,0,0,1,90,25,20,0.2,63,0.63,49,0.49
平成3(行ツ)231号,1991(Gyo-Tsu)231,0,1993/1/20,1993,平成5年,第39回衆議院議員総選挙,1990/2/18,衆議院,広島高等裁判所,1991/10/14,違憲状態,3.18,違憲状態,大法廷,草場良八,8,5,0,2,14,8,6,5,1,0,1,0,15,100,草場良八,Ryohachi Kusaba,多数意見,違憲状態,2,違憲,1,0,1,2,1,福岡,2,1925/11/16,3,1989/11/27,1995/11/7,1990/2/20,海部俊樹,自民党,東京大学法学部,1,裁判官,1,0,0,0,0,0,0,1,90,25,20,0.2,63,0.63,49,0.49
平成3(行ツ)231号,1991(Gyo-Tsu)231,0,1993/1/20,1993,平成5年,第39回衆議院議員総選挙,1990/2/18,衆議院,広島高等裁判所,1991/10/14,違憲状態,3.18,違憲状態,大法廷,草場良八,8,5,0,2,14,8,6,5,1,0,1,0,15,89,藤島昭,Akira Fujishima,多数意見,違憲状態,2,違憲,1,0,1,2,0,東京,1,1924/1/2,2,1985/5/23,1994/1/1,,中曽根康弘,自民党,東京大学法学部,1,検察官,0,0,1,0,0,0,0,1,90,25,20,0.2,63,0.63,49,0.49
平成3(行ツ)231号,1991(Gyo-Tsu)231,0,1993/1/20,1993,平成5年,第39回衆議院議員総選挙,1990/2/18,衆議院,広島高等裁判所,1991/10/14,違憲状態,3.18,違憲状態,大法廷,草場良八,8,5,0,2,14,8,6,5,1,0,1,0,15,92,坂上壽夫,Toshio Sakaue,多数意見,違憲状態,2,違憲,1,0,1,3,0,和歌山,3,1923/4/1,T1,1986/1/17,1993/3/31,,中曽根康弘,自民党,東京大学法学部,1,弁護士,1,1,0,0,0,0,0,1,90,25,20,0.2,63,0.63,49,0.49
平成3(行ツ)231号,1991(Gyo-Tsu)231,0,1993/1/20,1993,平成5年,第39回衆議院議員総選挙,1990/2/18,衆議院,広島高等裁判所,1991/10/14,違憲状態,3.18,違憲状態,大法廷,草場良八,8,5,0,2,14,8,6,5,1,0,1,0,15,97,貞家克己,Katsumi Teika,多数意見,違憲状態,2,違憲,1,0,1,3,0,愛知,2,1923/9/13,2,1988/3/17,1993/9/12,,竹下登,自民党,東京大学法学部,1,裁判官,1,0,0,0,0,0,0,1,90,25,20,0.2,63,0.63,49,0.49
平成3(行ツ)231号,1991(Gyo-Tsu)231,0,1993/1/20,1993,平成5年,第39回衆議院議員総選挙,1990/2/18,衆議院,広島高等裁判所,1991/10/14,違憲状態,3.18,違憲状態,大法廷,草場良八,8,5,0,2,14,8,6,5,1,0,1,0,15,98,大堀誠一,Seichi Ohori,多数意見,違憲状態,2,違憲,1,0,1,1,0,東京,1,1925/8/11,3,1988/6/17,1995/8/10,,竹下登,自民党,東北帝国大学工学部,2,検察官,0,1,1,0,0,0,0,1,90,25,20,0.2,63,0.63,49,0.49
平成3(行ツ)231号,1991(Gyo-Tsu)231,0,1993/1/20,1993,平成5年,第39回衆議院議員総選挙,1990/2/18,衆議院,広島高等裁判所,1991/10/14,違憲状態,3.18,違憲状態,大法廷,草場良八,8,5,0,2,14,8,6,5,1,0,1,0,15,104,可部恒雄　,Tsuneo Kabe,多数意見,違憲状態,2,違憲,1,0,1,3,0,広島,2,1927/3/9,4,1990/5/10,1997/3/8,,海部俊樹,自民党,東京大学法学部,1,裁判官,1,0,0,0,0,0,0,1,90,25,20,0.2,63,0.63,49,0.49
平成3(行ツ)231号,1991(Gyo-Tsu)231,0,1993/1/20,1993,平成5年,第39回衆議院議員総選挙,1990/2/18,衆議院,広島高等裁判所,1991/10/14,違憲状態,3.18,違憲状態,大法廷,草場良八,8,5,0,2,14,8,6,5,1,0,1,0,15,107,大西勝也,Kastuya Onishi,多数意見,違憲状態,2,違憲,1,0,1,2,0,香川,3,1928/9/10,5,1991/5/13,1998/9/9,,宮沢喜一,自民党,東京大学法学部,1,裁判官,1,0,0,0,0,0,0,1,90,25,20,0.2,63,0.63,49,0.49
平成3(行ツ)231号,1991(Gyo-Tsu)231,0,1993/1/20,1993,平成5年,第39回衆議院議員総選挙,1990/2/18,衆議院,広島高等裁判所,1991/10/14,違憲状態,3.18,違憲状態,大法廷,草場良八,8,5,0,2,14,8,6,5,1,0,1,0,15,109,三好達,Toru Miyoshi,多数意見,違憲状態,2,違憲,1,0,1,1,1,東京,1,1927/11/1,7,1992/3/25,1997/10/30,1995/11/7,宮沢喜一,自民党,東京大学法学部,1,裁判官,1,0,0,0,0,0,0,1,90,25,20,0.2,63,0.63,49,0.49
平成6(行ツ)157号,1994(Gyo-Tsu)157,1,1995/6/8,1995,平成7年,第40回衆議院議員総選挙,1993/7/18,衆議院,東京高等裁判所,1994/6/3,合憲,2.82,合憲,第1小法廷,草場良八,3,2,0,0,2,0,2,2,0,0,3,0,5,114,高橋久子,Hisako Takahashi,反対意見,違憲,3,違憲,1,0,0,1,0,福岡,2,1927/9/21,,1994/2/9,1997/9/20,,細川護熙,七党一会派,東京大学経済学部,1,官僚,0,0,0,0,1,0,0,0,22,2,42,0.42,39,0.39,40,0.4
平成6(行ツ)157号,1994(Gyo-Tsu)157,1,1995/6/8,1995,平成7年,第40回衆議院議員総選挙,1993/7/18,衆議院,東京高等裁判所,1994/6/3,合憲,2.82,合憲,第1小法廷,草場良八,3,2,0,0,2,0,2,2,0,0,3,0,5,117,遠藤光男,Mitsuo Endo,反対意見,違憲,3,違憲,1,0,1,1,0,東京,1,1930/9/13,7,1995/2/13,2000/9/12,,村山富一,自社さ,法政大学法学部,3,弁護士,0,1,0,0,0,0,0,0,22,2,42,0.42,39,0.39,40,0.4
平成6(行ツ)157号,1994(Gyo-Tsu)157,1,1995/6/8,1995,平成7年,第40回衆議院議員総選挙,1993/7/18,衆議院,東京高等裁判所,1994/6/3,合憲,2.82,合憲,第1小法廷,草場良八,3,2,0,0,2,0,2,2,0,0,3,0,5,98,大堀誠一,Seichi Ohori,多数意見,合憲,1,合憲,0,0,1,1,0,東京,1,1925/8/11,3,1988/6/17,1995/8/10,,竹下登,自民党,東北帝国大学工学部,2,検察官,0,1,1,0,0,0,0,0,22,2,42,0.42,39,0.39,40,0.4
